user_id,event,timestamp,deposit_amount
2826,app_opened,2025-04-07,
2826,app_opened,2025-03-05,
2826,app_opened,2025-05-06,
2826,app_opened,2025-05-29,
2826,app_opened,2025-03-23,
2826,app_opened,2025-05-05,
2826,app_opened,2025-04-13,
2826,app_opened,2025-05-20,
2826,app_opened,2025-06-01,
2826,app_opened,2025-04-03,
2826,app_opened,2025-03-25,
2826,app_opened,2025-05-22,
2826,app_opened,2025-04-15,
2826,app_opened,2025-06-05,
2826,app_opened,2025-06-05,
2826,investment_started,2025-05-26,
2827,sign_up,2025-04-12,
2827,kyc_completed,2025-04-14,
2828,sign_up,2025-05-23,
2828,kyc_completed,2025-05-23,
2829,sign_up,2025-01-05,
2829,kyc_completed,2025-01-07,
2829,first_deposit,2025-01-12,1792.23
2829,card_ordered,2025-01-17,
2829,first_payment,2025-01-26,
2829,app_opened,2025-03-17,
2829,app_opened,2025-04-28,
2829,app_opened,2025-02-01,
2829,app_opened,2025-03-05,
2829,app_opened,2025-02-28,
2829,app_opened,2025-02-10,
2829,app_opened,2025-03-12,
2829,app_opened,2025-03-28,
2829,app_opened,2025-03-02,
2829,app_opened,2025-03-12,
2829,app_opened,2025-04-29,
2829,app_opened,2025-03-03,
2829,app_opened,2025-02-28,
2829,app_opened,2025-04-02,
2829,app_opened,2025-02-07,
2830,sign_up,2025-04-25,
2830,kyc_completed,2025-04-25,
2830,first_deposit,2025-04-27,184.53
2830,card_ordered,2025-04-28,
2830,first_payment,2025-05-07,
2830,app_opened,2025-05-16,
2830,app_opened,2025-05-10,
2830,app_opened,2025-06-14,
2830,app_opened,2025-08-10,
2830,app_opened,2025-05-20,
2830,app_opened,2025-06-02,
2830,app_opened,2025-07-16,
2830,app_opened,2025-07-09,
2830,app_opened,2025-06-09,
2831,sign_up,2025-06-20,
2832,sign_up,2025-07-14,
2833,sign_up,2025-12-13,
2833,kyc_completed,2025-12-13,
2834,sign_up,2025-05-22,
2834,kyc_completed,2025-05-24,
2834,first_deposit,2025-05-28,1322.35
2834,card_ordered,2025-05-29,
2834,first_payment,2025-06-05,
2834,app_opened,2025-09-09,
2834,app_opened,2025-09-06,
2834,app_opened,2025-07-10,
2834,app_opened,2025-07-15,
2834,app_opened,2025-06-15,
2834,app_opened,2025-07-19,
2834,app_opened,2025-09-12,
2834,app_opened,2025-06-23,
2834,app_opened,2025-07-29,
2834,app_opened,2025-06-29,
2834,app_opened,2025-09-01,
2834,app_opened,2025-08-16,
2834,app_opened,2025-07-12,
2834,app_opened,2025-07-22,
2834,app_opened,2025-08-15,
2834,app_opened,2025-07-05,
2834,app_opened,2025-06-18,
2835,sign_up,2025-02-10,
2835,kyc_completed,2025-02-10,
2836,sign_up,2025-01-04,
2836,kyc_completed,2025-01-06,
2836,first_deposit,2025-01-07,124.77
2836,card_ordered,2025-01-08,
2837,sign_up,2025-03-12,
2837,kyc_completed,2025-03-14,
2837,first_deposit,2025-03-16,200.48
2837,card_ordered,2025-03-19,
2838,sign_up,2025-07-03,
2838,kyc_completed,2025-07-04,
2839,sign_up,2025-01-11,
2840,sign_up,2025-08-07,
2840,kyc_completed,2025-08-09,
2841,sign_up,2025-08-01,
2841,kyc_completed,2025-08-03,
2841,first_deposit,2025-08-06,325.58
2841,card_ordered,2025-08-09,
2841,first_payment,2025-08-13,
2841,app_opened,2025-10-14,
2841,app_opened,2025-10-16,
2841,app_opened,2025-09-22,
2841,app_opened,2025-08-16,
2841,app_opened,2025-10-25,
2841,app_opened,2025-10-04,
2841,app_opened,2025-11-18,
2841,investment_started,2025-10-08,
2842,sign_up,2025-11-12,
2842,kyc_completed,2025-11-14,
2842,first_deposit,2025-11-20,1278.77
2842,card_ordered,2025-11-22,
2842,first_payment,2025-11-27,
2842,app_opened,2025-12-02,
2842,app_opened,2025-12-26,
2843,sign_up,2025-12-09,
2843,kyc_completed,2025-12-11,
2843,first_deposit,2025-12-13,1053.03
2844,sign_up,2025-05-16,
2845,sign_up,2025-04-06,
2845,kyc_completed,2025-04-08,
2845,first_deposit,2025-04-12,119.21
2845,card_ordered,2025-04-17,
2845,first_payment,2025-05-02,
2845,app_opened,2025-06-19,
2845,app_opened,2025-07-16,
2845,app_opened,2025-08-02,
2845,app_opened,2025-05-26,
2845,app_opened,2025-07-15,
2845,app_opened,2025-05-08,
2845,app_opened,2025-06-16,
2845,app_opened,2025-05-29,
2845,app_opened,2025-06-04,
2845,app_opened,2025-06-29,
2845,app_opened,2025-07-14,
2845,app_opened,2025-07-08,
2845,app_opened,2025-07-07,
2845,app_opened,2025-07-28,
2845,app_opened,2025-07-29,
2845,app_opened,2025-06-27,
2845,app_opened,2025-05-16,
2846,sign_up,2025-10-05,
2846,kyc_completed,2025-10-06,
2846,first_deposit,2025-10-11,154.32
2847,sign_up,2025-06-05,
2848,sign_up,2025-02-25,
2848,kyc_completed,2025-02-25,
2848,first_deposit,2025-02-28,157.47
2848,card_ordered,2025-03-03,
2848,first_payment,2025-03-04,
2848,app_opened,2025-05-31,
2848,app_opened,2025-04-07,
2848,app_opened,2025-03-25,
2848,app_opened,2025-03-25,
2848,app_opened,2025-03-10,
2848,app_opened,2025-05-20,
2849,sign_up,2025-01-01,
2850,sign_up,2025-02-23,
2851,sign_up,2025-11-03,
2851,kyc_completed,2025-11-04,
2851,first_deposit,2025-11-08,230.63
2852,sign_up,2025-04-26,
2852,kyc_completed,2025-04-26,
2852,first_deposit,2025-04-29,113.23
2852,card_ordered,2025-04-30,
2852,first_payment,2025-05-12,
2852,app_opened,2025-07-17,
2852,app_opened,2025-08-15,
2852,app_opened,2025-05-26,
2852,app_opened,2025-05-23,
2852,app_opened,2025-07-11,
2852,app_opened,2025-07-24,
2852,app_opened,2025-07-11,
2852,app_opened,2025-07-09,
2852,app_opened,2025-06-18,
2852,app_opened,2025-08-16,
2852,app_opened,2025-07-24,
2852,app_opened,2025-07-13,
2853,sign_up,2025-11-12,
2853,kyc_completed,2025-11-14,
2854,sign_up,2025-02-21,
2854,kyc_completed,2025-02-21,
2854,first_deposit,2025-02-25,62.09
2855,sign_up,2025-06-24,
2855,kyc_completed,2025-06-25,
2855,first_deposit,2025-07-02,600.92
2855,card_ordered,2025-07-04,
2855,first_payment,2025-07-14,
2855,app_opened,2025-10-20,
2855,app_opened,2025-08-09,
2855,app_opened,2025-07-22,
2855,app_opened,2025-10-17,
2855,app_opened,2025-08-26,
2855,app_opened,2025-09-22,
2855,app_opened,2025-08-25,
2855,app_opened,2025-08-10,
2855,app_opened,2025-09-01,
2855,app_opened,2025-09-19,
2855,app_opened,2025-07-21,
2855,app_opened,2025-09-30,
2855,app_opened,2025-10-20,
2855,app_opened,2025-08-24,
2856,sign_up,2025-10-11,
2856,kyc_completed,2025-10-12,
2856,first_deposit,2025-10-13,163.5
2857,sign_up,2025-11-11,
2857,kyc_completed,2025-11-12,
2857,first_deposit,2025-11-13,847.07
2857,card_ordered,2025-11-18,
2857,first_payment,2025-11-25,
2857,app_opened,2026-02-05,
2857,app_opened,2026-01-08,
2857,app_opened,2025-12-25,
2857,app_opened,2026-01-20,
2857,app_opened,2026-03-04,
2857,app_opened,2025-12-26,
2857,app_opened,2026-02-19,
2857,app_opened,2025-11-30,
2857,app_opened,2026-02-16,
2857,app_opened,2026-01-11,
2857,app_opened,2025-12-13,
2857,app_opened,2025-11-30,
2857,app_opened,2026-02-01,
2857,app_opened,2025-12-08,
2857,app_opened,2025-12-22,
2857,app_opened,2026-02-17,
2857,app_opened,2026-01-11,
2857,app_opened,2026-01-19,
2858,sign_up,2025-08-22,
2859,sign_up,2025-05-21,
2859,kyc_completed,2025-05-23,
2859,first_deposit,2025-05-29,870.22
2859,card_ordered,2025-05-30,
2859,first_payment,2025-06-03,
2859,app_opened,2025-07-19,
2859,app_opened,2025-07-07,
2860,sign_up,2025-04-24,
2860,kyc_completed,2025-04-25,
2860,first_deposit,2025-04-26,181.33
2860,card_ordered,2025-04-28,
2860,first_payment,2025-05-12,
2860,app_opened,2025-06-24,
2860,app_opened,2025-06-03,
2860,app_opened,2025-08-01,
2860,app_opened,2025-07-05,
2860,app_opened,2025-07-28,
2860,app_opened,2025-07-12,
2861,sign_up,2025-01-03,
2861,kyc_completed,2025-01-04,
2862,sign_up,2025-07-02,
2862,kyc_completed,2025-07-03,
2863,sign_up,2025-11-09,
2864,sign_up,2025-07-08,
2864,kyc_completed,2025-07-10,
2864,first_deposit,2025-07-12,328.96
2864,card_ordered,2025-07-13,
2864,first_payment,2025-07-20,
2864,app_opened,2025-09-18,
2864,app_opened,2025-09-30,
2864,app_opened,2025-08-20,
2864,app_opened,2025-10-23,
2865,sign_up,2025-05-23,
2865,kyc_completed,2025-05-24,
2865,first_deposit,2025-05-25,410.14
2865,card_ordered,2025-05-28,
2865,first_payment,2025-06-08,
2865,app_opened,2025-08-22,
2865,app_opened,2025-07-24,
2865,app_opened,2025-08-02,
2866,sign_up,2025-04-24,
2866,kyc_completed,2025-04-24,
2867,sign_up,2025-06-24,
2867,kyc_completed,2025-06-26,
2867,first_deposit,2025-07-02,239.32
2867,card_ordered,2025-07-05,
2867,first_payment,2025-07-10,
2867,app_opened,2025-09-12,
2867,app_opened,2025-10-14,
2867,app_opened,2025-10-06,
2868,sign_up,2025-12-10,
2868,kyc_completed,2025-12-12,
2868,first_deposit,2025-12-18,104.78
2869,sign_up,2025-09-19,
2869,kyc_completed,2025-09-20,
2869,first_deposit,2025-09-26,67.44
2869,card_ordered,2025-09-28,
2870,sign_up,2025-02-27,
2870,kyc_completed,2025-02-28,
2870,first_deposit,2025-03-07,83.83
2870,card_ordered,2025-03-12,
2870,first_payment,2025-03-26,
2870,app_opened,2025-07-04,
2870,app_opened,2025-04-12,
2870,app_opened,2025-07-02,
2870,app_opened,2025-05-14,
2870,app_opened,2025-05-30,
2870,app_opened,2025-06-03,
2870,app_opened,2025-06-29,
2870,app_opened,2025-04-07,
2870,app_opened,2025-06-15,
2870,app_opened,2025-05-01,
2870,app_opened,2025-05-15,
2870,app_opened,2025-06-04,
2871,sign_up,2025-12-27,
2871,kyc_completed,2025-12-27,
2871,first_deposit,2025-12-30,67.62
2871,card_ordered,2026-01-03,
2871,first_payment,2026-01-12,
2871,app_opened,2026-01-13,
2871,app_opened,2026-04-21,
2871,app_opened,2026-04-03,
2871,app_opened,2026-03-05,
2871,app_opened,2026-02-03,
2871,app_opened,2026-02-23,
2871,app_opened,2026-03-01,
2871,app_opened,2026-04-18,
2871,app_opened,2026-04-02,
2871,app_opened,2026-03-26,
2871,app_opened,2026-03-15,
2871,app_opened,2026-03-29,
2871,app_opened,2026-03-14,
2871,app_opened,2026-02-20,
2871,app_opened,2026-01-29,
2871,app_opened,2026-02-26,
2871,app_opened,2026-04-15,
2871,app_opened,2026-01-19,
2872,sign_up,2025-05-28,
2872,kyc_completed,2025-05-28,
2872,first_deposit,2025-06-02,959.41
2872,card_ordered,2025-06-03,
2872,first_payment,2025-06-13,
2872,app_opened,2025-07-15,
2872,app_opened,2025-08-11,
2872,app_opened,2025-09-07,
2872,app_opened,2025-06-14,
2872,app_opened,2025-09-15,
2872,app_opened,2025-08-17,
2872,app_opened,2025-07-22,
2872,app_opened,2025-07-16,
2872,app_opened,2025-09-20,
2872,app_opened,2025-09-04,
2872,app_opened,2025-07-12,
2872,app_opened,2025-08-09,
2872,app_opened,2025-08-10,
2872,app_opened,2025-08-01,
2872,app_opened,2025-07-18,
2872,app_opened,2025-08-11,
2872,app_opened,2025-06-19,
2872,app_opened,2025-06-14,
2872,app_opened,2025-08-14,
2872,app_opened,2025-08-24,
2873,sign_up,2025-12-10,
2874,sign_up,2025-05-10,
2874,kyc_completed,2025-05-11,
2874,first_deposit,2025-05-15,415.0
2874,card_ordered,2025-05-16,
2874,first_payment,2025-05-31,
2874,app_opened,2025-08-17,
2874,app_opened,2025-07-14,
2874,app_opened,2025-08-12,
2874,app_opened,2025-06-10,
2874,app_opened,2025-07-01,
2875,sign_up,2025-03-01,
2875,kyc_completed,2025-03-01,
2876,sign_up,2025-04-06,
2877,sign_up,2025-06-14,
2878,sign_up,2025-04-03,
2878,kyc_completed,2025-04-04,
2879,sign_up,2025-07-23,
2879,kyc_completed,2025-07-25,
2879,first_deposit,2025-07-30,479.33
2879,card_ordered,2025-08-03,
2879,first_payment,2025-08-17,
2879,app_opened,2025-10-25,
2879,app_opened,2025-09-19,
2880,sign_up,2025-02-26,
2880,kyc_completed,2025-02-27,
2880,first_deposit,2025-03-02,568.41
2880,card_ordered,2025-03-07,
2881,sign_up,2025-01-07,
2881,kyc_completed,2025-01-07,
2881,first_deposit,2025-01-13,1072.31
2881,card_ordered,2025-01-17,
2881,first_payment,2025-01-30,
2881,app_opened,2025-02-18,
2881,app_opened,2025-05-09,
2881,investment_started,2025-04-09,
2882,sign_up,2025-04-16,
2882,kyc_completed,2025-04-16,
2882,first_deposit,2025-04-17,28.91
2882,card_ordered,2025-04-20,
2882,first_payment,2025-04-23,
2882,app_opened,2025-07-05,
2882,app_opened,2025-05-09,
2883,sign_up,2025-05-05,
2883,kyc_completed,2025-05-07,
2884,sign_up,2025-02-27,
2884,kyc_completed,2025-02-28,
2884,first_deposit,2025-03-01,126.49
2885,sign_up,2025-01-16,
2885,kyc_completed,2025-01-17,
2885,first_deposit,2025-01-24,689.78
2885,card_ordered,2025-01-28,
2885,first_payment,2025-02-05,
2885,app_opened,2025-03-09,
2885,app_opened,2025-03-24,
2885,app_opened,2025-04-04,
2885,app_opened,2025-02-26,
2885,app_opened,2025-03-16,
2885,app_opened,2025-04-22,
2885,app_opened,2025-03-31,
2885,app_opened,2025-03-20,
2885,app_opened,2025-02-15,
2885,app_opened,2025-02-18,
2886,sign_up,2025-12-17,
2886,kyc_completed,2025-12-18,
2886,first_deposit,2025-12-19,526.81
2886,card_ordered,2025-12-22,
2886,first_payment,2025-12-28,
2886,app_opened,2025-12-30,
2886,app_opened,2026-02-10,
2886,app_opened,2026-03-28,
2886,app_opened,2026-03-03,
2886,app_opened,2026-03-10,
2886,app_opened,2026-01-14,
2886,app_opened,2026-01-19,
2886,app_opened,2026-01-29,
2886,app_opened,2026-01-31,
2886,app_opened,2026-02-18,
2886,app_opened,2026-02-04,
2886,app_opened,2026-01-24,
2886,app_opened,2026-03-09,
2886,app_opened,2026-02-10,
2886,app_opened,2026-01-22,
2887,sign_up,2025-01-17,
2887,kyc_completed,2025-01-19,
2887,first_deposit,2025-01-23,236.23
2887,card_ordered,2025-01-28,
2887,first_payment,2025-02-05,
2887,app_opened,2025-02-12,
2887,app_opened,2025-03-15,
2887,app_opened,2025-03-10,
2887,app_opened,2025-04-30,
2887,app_opened,2025-02-24,
2887,app_opened,2025-02-28,
2887,app_opened,2025-04-05,
2888,sign_up,2025-03-09,
2888,kyc_completed,2025-03-09,
2888,first_deposit,2025-03-14,152.43
2889,sign_up,2025-12-10,
2889,kyc_completed,2025-12-10,
2889,first_deposit,2025-12-11,441.3
2889,card_ordered,2025-12-14,
2889,first_payment,2025-12-20,
2889,app_opened,2026-03-22,
2889,app_opened,2026-01-12,
2889,app_opened,2026-02-04,
2889,app_opened,2026-02-20,
2889,app_opened,2026-01-01,
2889,app_opened,2026-02-14,
2889,app_opened,2026-03-16,
2889,app_opened,2026-03-08,
2889,app_opened,2026-01-16,
2889,app_opened,2026-02-01,
2889,app_opened,2026-01-10,
2889,app_opened,2026-01-16,
2889,app_opened,2026-01-25,
2890,sign_up,2025-07-08,
2890,kyc_completed,2025-07-08,
2890,first_deposit,2025-07-11,828.53
2891,sign_up,2025-06-05,
2892,sign_up,2025-06-25,
2892,kyc_completed,2025-06-25,
2892,first_deposit,2025-06-27,268.2
2892,card_ordered,2025-06-29,
2892,first_payment,2025-07-13,
2892,app_opened,2025-10-14,
2892,app_opened,2025-10-17,
2892,app_opened,2025-09-17,
2892,app_opened,2025-09-20,
2892,app_opened,2025-07-26,
2892,app_opened,2025-09-23,
2892,app_opened,2025-08-06,
2892,app_opened,2025-10-15,
2892,app_opened,2025-08-09,
2892,app_opened,2025-09-19,
2892,app_opened,2025-09-12,
2892,app_opened,2025-09-04,
2892,app_opened,2025-07-20,
2892,app_opened,2025-07-17,
2892,app_opened,2025-08-04,
2892,app_opened,2025-09-09,
2892,app_opened,2025-10-15,
2892,investment_started,2025-08-11,
2893,sign_up,2025-07-04,
2893,kyc_completed,2025-07-06,
2893,first_deposit,2025-07-07,657.83
2893,card_ordered,2025-07-12,
2893,first_payment,2025-07-15,
2893,app_opened,2025-09-04,
2893,app_opened,2025-07-23,
2893,app_opened,2025-08-30,
2893,app_opened,2025-10-18,
2893,app_opened,2025-07-23,
2893,investment_started,2025-09-08,
2894,sign_up,2025-03-16,
2894,kyc_completed,2025-03-16,
2894,first_deposit,2025-03-18,201.08
2894,card_ordered,2025-03-22,
2894,first_payment,2025-03-30,
2894,app_opened,2025-05-17,
2894,app_opened,2025-05-10,
2894,app_opened,2025-04-27,
2894,app_opened,2025-04-19,
2894,app_opened,2025-04-13,
2894,app_opened,2025-05-27,
2894,app_opened,2025-05-10,
2894,app_opened,2025-04-04,
2894,app_opened,2025-05-19,
2894,app_opened,2025-05-30,
2894,app_opened,2025-07-07,
2894,app_opened,2025-06-27,
2894,app_opened,2025-05-04,
2894,app_opened,2025-06-28,
2894,app_opened,2025-06-04,
2894,app_opened,2025-05-27,
2894,app_opened,2025-06-05,
2895,sign_up,2025-03-01,
2895,kyc_completed,2025-03-02,
2895,first_deposit,2025-03-03,94.28
2895,card_ordered,2025-03-05,
2895,first_payment,2025-03-18,
2895,app_opened,2025-05-04,
2895,app_opened,2025-06-13,
2895,app_opened,2025-06-07,
2895,app_opened,2025-04-18,
2895,app_opened,2025-05-26,
2895,app_opened,2025-04-21,
2895,app_opened,2025-04-05,
2895,app_opened,2025-05-18,
2895,app_opened,2025-06-07,
2895,app_opened,2025-05-15,
2895,app_opened,2025-04-17,
2895,app_opened,2025-05-25,
2895,app_opened,2025-06-04,
2895,app_opened,2025-03-29,
2895,app_opened,2025-06-03,
2895,app_opened,2025-06-04,
2895,app_opened,2025-06-14,
2896,sign_up,2025-07-27,
2896,kyc_completed,2025-07-28,
2897,sign_up,2025-08-13,
2897,kyc_completed,2025-08-13,
2897,first_deposit,2025-08-19,318.47
2897,card_ordered,2025-08-24,
2897,first_payment,2025-08-27,
2897,app_opened,2025-11-22,
2897,app_opened,2025-09-26,
2897,app_opened,2025-12-01,
2897,app_opened,2025-10-18,
2897,app_opened,2025-10-07,
2897,app_opened,2025-09-14,
2897,app_opened,2025-09-10,
2897,app_opened,2025-11-13,
2897,app_opened,2025-10-16,
2897,app_opened,2025-11-15,
2898,sign_up,2025-02-27,
2899,sign_up,2025-03-27,
2899,kyc_completed,2025-03-28,
2899,first_deposit,2025-04-04,1079.78
2899,card_ordered,2025-04-06,
2900,sign_up,2025-05-03,
2900,kyc_completed,2025-05-04,
2900,first_deposit,2025-05-11,473.11
2900,card_ordered,2025-05-16,
2900,first_payment,2025-05-20,
2900,app_opened,2025-07-18,
2900,app_opened,2025-07-04,
2900,app_opened,2025-07-06,
2900,app_opened,2025-06-27,
2900,app_opened,2025-08-02,
2900,app_opened,2025-08-03,
2900,app_opened,2025-08-03,
2900,app_opened,2025-08-08,
2901,sign_up,2025-07-20,
2902,sign_up,2025-06-03,
2902,kyc_completed,2025-06-05,
2902,first_deposit,2025-06-07,208.42
2902,card_ordered,2025-06-11,
2903,sign_up,2025-01-02,
2903,kyc_completed,2025-01-03,
2903,first_deposit,2025-01-06,628.33
2903,card_ordered,2025-01-09,
2903,first_payment,2025-01-18,
2903,app_opened,2025-04-12,
2903,app_opened,2025-03-31,
2903,app_opened,2025-04-20,
2903,app_opened,2025-03-10,
2903,app_opened,2025-02-04,
2903,app_opened,2025-01-24,
2903,app_opened,2025-02-16,
2903,app_opened,2025-01-21,
2903,app_opened,2025-03-24,
2904,sign_up,2025-09-28,
2904,kyc_completed,2025-09-28,
2904,first_deposit,2025-10-01,260.27
2904,card_ordered,2025-10-03,
2904,first_payment,2025-10-05,
2904,app_opened,2025-10-30,
2904,app_opened,2025-12-02,
2904,app_opened,2025-10-26,
2904,app_opened,2025-12-18,
2904,app_opened,2025-12-23,
2904,investment_started,2025-10-27,
2905,sign_up,2025-03-23,
2905,kyc_completed,2025-03-23,
2905,first_deposit,2025-03-26,711.14
2905,card_ordered,2025-03-27,
2905,first_payment,2025-03-31,
2905,app_opened,2025-05-05,
2905,app_opened,2025-04-20,
2905,app_opened,2025-05-16,
2905,app_opened,2025-04-16,
2905,app_opened,2025-05-20,
2905,app_opened,2025-06-24,
2905,app_opened,2025-04-14,
2905,app_opened,2025-06-29,
2905,app_opened,2025-05-12,
2905,app_opened,2025-06-04,
2905,app_opened,2025-06-19,
2905,app_opened,2025-04-15,
2905,app_opened,2025-05-15,
2905,app_opened,2025-05-28,
2906,sign_up,2025-04-07,
2906,kyc_completed,2025-04-08,
2907,sign_up,2025-01-24,
2908,sign_up,2025-01-08,
2908,kyc_completed,2025-01-09,
2908,first_deposit,2025-01-10,135.37
2908,card_ordered,2025-01-13,
2908,first_payment,2025-01-14,
2908,app_opened,2025-04-24,
2909,sign_up,2025-01-23,
2909,kyc_completed,2025-01-25,
2909,first_deposit,2025-01-30,1807.88
2909,card_ordered,2025-01-31,
2909,first_payment,2025-02-13,
2909,app_opened,2025-05-04,
2909,app_opened,2025-04-08,
2909,app_opened,2025-05-05,
2909,app_opened,2025-03-19,
2909,app_opened,2025-03-31,
2909,app_opened,2025-05-01,
2909,app_opened,2025-05-01,
2909,app_opened,2025-05-08,
2909,app_opened,2025-03-07,
2909,app_opened,2025-03-19,
2909,app_opened,2025-02-27,
2909,app_opened,2025-03-10,
2909,app_opened,2025-04-22,
2909,app_opened,2025-05-07,
2909,app_opened,2025-04-27,
2909,app_opened,2025-03-28,
2909,app_opened,2025-03-12,
2909,app_opened,2025-04-03,
2909,app_opened,2025-05-04,
2909,investment_started,2025-04-11,
2910,sign_up,2025-11-16,
2910,kyc_completed,2025-11-17,
2911,sign_up,2025-08-11,
2911,kyc_completed,2025-08-12,
2912,sign_up,2025-04-08,
2912,kyc_completed,2025-04-10,
2912,first_deposit,2025-04-11,85.28
2912,card_ordered,2025-04-13,
2912,first_payment,2025-04-21,
2912,app_opened,2025-04-26,
2912,app_opened,2025-06-29,
2912,app_opened,2025-07-27,
2912,app_opened,2025-04-30,
2912,app_opened,2025-06-28,
2912,app_opened,2025-05-08,
2912,app_opened,2025-04-27,
2912,app_opened,2025-07-03,
2912,app_opened,2025-07-15,
2912,app_opened,2025-07-05,
2912,app_opened,2025-05-02,
2912,app_opened,2025-04-29,
2912,investment_started,2025-04-28,
2913,sign_up,2025-05-02,
2913,kyc_completed,2025-05-04,
2913,first_deposit,2025-05-10,214.45
2913,card_ordered,2025-05-12,
2913,first_payment,2025-05-18,
2913,app_opened,2025-07-05,
2913,app_opened,2025-05-19,
2914,sign_up,2025-03-11,
2914,kyc_completed,2025-03-11,
2915,sign_up,2025-08-21,
2915,kyc_completed,2025-08-23,
2915,first_deposit,2025-08-27,548.6
2916,sign_up,2025-08-27,
2916,kyc_completed,2025-08-28,
2917,sign_up,2025-03-12,
2918,sign_up,2025-10-04,
2918,kyc_completed,2025-10-04,
2918,first_deposit,2025-10-06,795.06
2918,card_ordered,2025-10-07,
2919,sign_up,2025-08-03,
2919,kyc_completed,2025-08-03,
2919,first_deposit,2025-08-09,966.51
2919,card_ordered,2025-08-13,
2919,first_payment,2025-08-28,
2919,app_opened,2025-11-18,
2919,app_opened,2025-10-19,
2919,app_opened,2025-09-03,
2919,app_opened,2025-11-01,
2919,app_opened,2025-09-25,
2919,app_opened,2025-10-07,
2919,app_opened,2025-11-04,
2920,sign_up,2025-11-10,
2920,kyc_completed,2025-11-10,
2920,first_deposit,2025-11-16,99.87
2920,card_ordered,2025-11-19,
2920,first_payment,2025-11-25,
2920,app_opened,2026-01-28,
2920,app_opened,2025-12-03,
2920,app_opened,2026-01-20,
2920,app_opened,2026-01-27,
2920,app_opened,2025-12-30,
2920,app_opened,2026-01-24,
2920,app_opened,2025-12-24,
2920,app_opened,2026-01-23,
2920,app_opened,2026-03-01,
2920,app_opened,2026-02-19,
2920,app_opened,2025-12-10,
2920,app_opened,2026-02-09,
2920,app_opened,2026-01-02,
2920,app_opened,2026-01-04,
2920,app_opened,2026-01-17,
2920,app_opened,2026-02-16,
2920,app_opened,2025-11-29,
2920,app_opened,2025-12-26,
2920,app_opened,2026-01-07,
2921,sign_up,2025-09-09,
2922,sign_up,2025-07-08,
2922,kyc_completed,2025-07-10,
2922,first_deposit,2025-07-11,216.37
2922,card_ordered,2025-07-13,
2922,first_payment,2025-07-23,
2922,app_opened,2025-09-04,
2922,app_opened,2025-10-16,
2922,app_opened,2025-09-29,
2922,app_opened,2025-10-04,
2922,app_opened,2025-08-21,
2923,sign_up,2025-04-06,
2923,kyc_completed,2025-04-07,
2923,first_deposit,2025-04-08,280.64
2923,card_ordered,2025-04-10,
2923,first_payment,2025-04-24,
2923,app_opened,2025-07-21,
2923,app_opened,2025-05-18,
2923,app_opened,2025-07-22,
2923,app_opened,2025-07-15,
2923,app_opened,2025-06-10,
2923,app_opened,2025-04-30,
2923,app_opened,2025-06-03,
2923,app_opened,2025-07-14,
2923,app_opened,2025-06-09,
2923,app_opened,2025-06-20,
2923,app_opened,2025-05-20,
2923,app_opened,2025-05-21,
2923,app_opened,2025-07-06,
2923,app_opened,2025-07-21,
2923,app_opened,2025-07-18,
2923,app_opened,2025-07-14,
2923,app_opened,2025-05-06,
2923,investment_started,2025-06-06,
2924,sign_up,2025-10-19,
2925,sign_up,2025-06-21,
2925,kyc_completed,2025-06-21,
2925,first_deposit,2025-06-26,267.23
2925,card_ordered,2025-06-30,
2925,first_payment,2025-07-01,
2925,app_opened,2025-09-05,
2925,app_opened,2025-10-04,
2925,app_opened,2025-09-07,
2925,app_opened,2025-09-01,
2925,app_opened,2025-09-25,
2925,app_opened,2025-07-21,
2925,app_opened,2025-08-09,
2925,app_opened,2025-08-21,
2926,sign_up,2025-12-23,
2926,kyc_completed,2025-12-23,
2926,first_deposit,2025-12-29,94.75
2926,card_ordered,2026-01-02,
2926,first_payment,2026-01-06,
2926,app_opened,2026-02-18,
2926,app_opened,2026-02-19,
2926,app_opened,2026-03-03,
2926,app_opened,2026-02-22,
2926,app_opened,2026-04-13,
2926,app_opened,2026-02-23,
2926,app_opened,2026-03-16,
2926,app_opened,2026-02-13,
2926,app_opened,2026-04-10,
2926,app_opened,2026-01-19,
2927,sign_up,2025-03-24,
2927,kyc_completed,2025-03-26,
2927,first_deposit,2025-03-30,579.3
2927,card_ordered,2025-04-03,
2927,first_payment,2025-04-12,
2927,app_opened,2025-06-01,
2927,app_opened,2025-04-14,
2927,app_opened,2025-06-08,
2927,app_opened,2025-06-09,
2927,app_opened,2025-05-01,
2927,app_opened,2025-07-16,
2927,app_opened,2025-06-21,
2927,app_opened,2025-05-06,
2927,app_opened,2025-06-07,
2927,app_opened,2025-07-18,
2927,app_opened,2025-06-27,
2927,app_opened,2025-07-18,
2927,app_opened,2025-07-20,
2927,app_opened,2025-05-02,
2927,app_opened,2025-04-13,
2927,app_opened,2025-06-07,
2928,sign_up,2025-05-16,
2928,kyc_completed,2025-05-16,
2928,first_deposit,2025-05-17,745.92
2928,card_ordered,2025-05-21,
2928,first_payment,2025-06-01,
2928,app_opened,2025-08-03,
2928,app_opened,2025-06-06,
2928,app_opened,2025-07-08,
2928,app_opened,2025-08-13,
2928,app_opened,2025-08-15,
2928,app_opened,2025-07-18,
2928,app_opened,2025-07-01,
2928,app_opened,2025-08-03,
2928,app_opened,2025-07-26,
2928,app_opened,2025-08-16,
